,Gene,PageRank
971,CLOCK,0.0008902003694075918
862,ZNF146,0.0008900917228008367
1038,ZNF513,0.0008896026618613944
460,RXRA,0.0008883012274115132
17,NFYA,0.0008882629909105196
133,RARG,0.0008881776042512616
997,ZNF30,0.0008880251081159255
122,THAP10,0.0008875024552381613
1089,ZNF624,0.0008868424357699701
891,ZNF761,0.0008856611204652934
333,HES1,0.0008853283921323024
1123,CENPA,0.0008851349143346604
435,ZNF248,0.0008849007778314855
627,ZNF578,0.0008848331624212074
174,ARID5A,0.0008847285527816913
239,ZNF283,0.00088436327280941
750,KLF10,0.0008842723755740987
1134,ZNF217,0.0008834368597337311
320,ELF3,0.0008830504516982923
375,PGR,0.0008828426258312668
952,ZNF227,0.0008819058525619435
636,ZNF846,0.000881790521772272
793,PIAS1,0.0008813767224980281
654,E2F4,0.0008812232323906783
730,DBP,0.0008806620514944501
565,ZBTB18,0.0008804970330572532
260,MECOM,0.0008803870533833275
991,TFEB,0.0008803380714287401
345,ZFP64,0.0008799116894168267
207,MAFK,0.000879795062592986
1009,PBX2,0.0008797568042510271
686,ZNF785,0.0008796529559080991
177,PBX1,0.000879647708059183
924,GATAD2A,0.0008789987441438034
508,ZFHX4,0.0008780833659950606
369,NFE2L1,0.0008779236779989854
4,ZNF519,0.000877489304856224
982,ZNF285,0.0008774136702727317
436,HMGB1,0.000876324006675205
1043,OSR2,0.0008756771952901172
406,PIAS2,0.0008749751041864057
243,ZNF577,0.0008743500050892672
304,ZNF552,0.0008741482325223353
1082,GLI3,0.0008740853865465224
594,ZNF708,0.000873707189253136
604,ZBTB4,0.0008729064691895144
713,ZNF641,0.0008727855110425946
402,ZNF281,0.0008726344218220182
164,CREB3L2,0.0008725595387396026
639,ZNF850,0.0008718544303946965
452,UBTF,0.0008716515083735576
309,ZNF845,0.0008716064246254724
134,ZNF607,0.0008715439648721529
1033,ZGPAT,0.0008711787135086636
388,MZF1,0.0008711465328257815
660,ZNF771,0.0008702201458127218
957,TBX3,0.0008701954398971094
415,ZNF345,0.0008694499699180829
1003,ZNF714,0.000869196749124257
909,LMX1B,0.0008691543103497381
130,MYB,0.0008686355031866321
1046,ZXDC,0.00086828449115864
187,ZNF226,0.0008681779640683557
57,ZNF680,0.0008674914001433919
980,ZKSCAN5,0.0008673030005597955
1080,ZNF410,0.0008671323040580139
926,ZNF462,0.0008671151809773697
792,ZNF879,0.0008669606326705665
504,ZNF443,0.000866776310737
140,ZNF256,0.0008664436509035406
299,ZNF182,0.0008662634229425485
911,KLF3,0.0008651591533630225
1125,HMGA1,0.0008648309937015625
840,ATF4,0.0008647721831552141
850,ZNF169,0.0008646822826328632
180,FOXN1,0.0008646670661223918
144,ZNF292,0.0008637143817526853
387,NFXL1,0.0008634347478399193
625,ZNF84,0.0008634144228167452
954,NKX2-8,0.0008633846878820905
553,THAP9,0.0008632950348044064
558,ZNF583,0.0008631824029606105
41,HLF,0.0008628928395669898
286,VEZF1,0.0008617763096538333
825,ATMIN,0.0008613097356392769
848,IKZF3,0.0008610622760253951
674,ZNF280C,0.0008609923608547008
925,MBD1,0.0008606119216213867
754,HIF1A,0.0008604319625442561
648,HMGXB4,0.0008602746056504381
1147,IRF2,0.0008601890774621002
25,HES2,0.0008599506997441103
837,CUX1,0.0008593968729206562
569,ZSCAN22,0.0008587789288694598
514,SHOX2,0.0008580677370287064
1112,ARID1A,0.0008578581315092672
30,ZNF747,0.0008578463356215744
448,PMS1,0.000857804626705219
82,ZFP37,0.0008577874169597346
1071,GBX2,0.0008574842446905147
495,FOXG1,0.0008573303720097473
49,ZNF398,0.0008571797118021893
1007,ZNF214,0.0008566923882538469
1128,CREB1,0.0008565055485620855
955,SATB2,0.0008563235419330757
409,ZNF793,0.0008559881065525526
531,HMGB3,0.0008549366842820604
1159,OVOL2,0.0008549124250582993
419,ZFP36L1,0.0008543467386975675
476,PRDM11,0.0008543190812639681
1040,NR1D1,0.0008541946948963453
595,ZNF573,0.000853891621960118
1032,MYC,0.0008538745053678516
465,ZNF280B,0.000853851638122798
421,ZNF605,0.0008528011003967467
250,SAMD11,0.0008525515643074198
341,ZNF774,0.000852040733191747
232,JUNB,0.0008520344569497185
283,PPARG,0.0008517324543884481
676,ZNF829,0.0008515973221334778
1077,SMAD2,0.0008515890169479142
1185,ZFP91,0.000851394820338766
181,ZNF610,0.0008509400265685973
12,ZNF19,0.0008508821796097848
18,ZSCAN31,0.000850826449406087
166,MESP2,0.0008508150499009764
1181,ZNF699,0.0008507213771900622
259,ZNF586,0.0008505628615818283
586,ZNF484,0.0008505132902662301
908,RBCK1,0.0008504098609339384
466,HES4,0.0008498198395020804
245,ATF6,0.00084935114845029
978,PIAS4,0.0008492516842145271
29,ZNF45,0.0008490786100796511
863,RBPJ,0.0008490501602773602
901,E2F2,0.000848881829944719
15,THAP8,0.0008488337545995105
633,DLX2,0.0008485847182738556
356,FOXK2,0.0008483702124169664
665,E2F1,0.0008482711913010465
277,ZNF497,0.0008478721917933099
268,ZNF235,0.0008477507327334019
65,EBF4,0.0008477441888436158
78,ZNF565,0.0008471649279936772
943,CEBPG,0.0008468220229505222
741,HMG20A,0.0008463076643300941
175,ZNF599,0.0008460992545354798
354,ZNF112,0.0008460476309916857
386,SMARCC2,0.0008457208208832712
841,CSDE1,0.0008456533802313161
678,ZBTB10,0.0008456493018503262
607,ZNF783,0.0008455115472146338
653,ZNF549,0.0008453671089715831
536,ZNF174,0.0008445514782174923
1073,KLF9,0.0008444674742261117
339,ZNF304,0.0008441431407620486
1094,ZNF236,0.0008440544982368744
561,LCOR,0.0008439942262766962
629,ZNF274,0.0008438535060829473
920,SMARCAL1,0.0008438306480492248
706,ZNF397,0.0008438219556791942
970,STAT5B,0.0008436722854494125
739,SETBP1,0.0008436660732449035
222,ZNF512B,0.0008432141759065375
72,ZNF614,0.000842916192328702
882,ZNF776,0.0008427403515627724
1141,BCL6,0.0008423961423751096
28,ZNF620,0.0008422510940308662
718,ZNF160,0.0008421952874963178
313,TFAM,0.0008421753423653805
769,ZNF587,0.0008421616755850993
168,ZNF787,0.0008421550918198788
1000,FOXJ3,0.0008421305574589527
641,SOX11,0.0008419037939669874
153,CREBL2,0.00084185403291436
664,ADNP,0.0008416529558425674
838,ZXDA,0.0008412480617054035
494,PURB,0.0008408985550993143
1104,ZNF41,0.0008405820729160563
722,KLF15,0.000840559915847954
263,ZNF649,0.0008397270043861407
801,DLX1,0.0008397178683640582
941,SRF,0.0008394305998089741
8,MAFG,0.0008392309411185202
828,MYRF,0.0008391924418764674
66,BARX1,0.0008388051912618171
881,ZNF232,0.0008387466601658309
75,ZNF821,0.0008386318911378036
1163,LHX4,0.0008384619835669215
857,FOXD4L1,0.0008375794830084383
58,OVOL1,0.0008366196459437881
390,ZNF74,0.0008362462152069604
642,IRF6,0.000835975608523239
1155,ZNF33A,0.0008359704968133824
657,ZNF16,0.0008355404726145879
512,MTA3,0.000835499222893157
139,ZNF66,0.0008354720695709036
687,NFIC,0.0008354061577036818
563,XPA,0.0008350423602791564
468,ZNF691,0.0008338593300470515
1062,ZNF860,0.0008337506462781309
391,HOXA5,0.0008335009574485591
1172,ISL2,0.0008326545921540261
826,ZNF789,0.0008326400654650905
233,ZKSCAN1,0.0008325149017417133
36,HOXC4,0.0008320680131558296
220,NFE2L2,0.0008319628072943406
549,ZNF587B,0.0008310838839237051
1045,ZNF544,0.000830970780139057
2,HOXA4,0.0008307643601626075
1090,E2F7,0.0008306671220816616
1019,HKR1,0.0008306519891464186
228,ZNF12,0.0008305146636010034
1148,BARX2,0.0008303470216136091
714,ZNF394,0.0008301989576244553
398,HOXB9,0.000829731295374845
161,TOX3,0.0008297130823842506
501,HMX3,0.0008294496825703844
298,ZNF813,0.0008293945591525272
551,NFIX,0.0008293471437178215
234,ZNF491,0.0008285894387692334
1024,ATOH7,0.0008284291191210178
295,HMGB2,0.0008283746735690135
761,NR2C2,0.000828302736282897
1115,ZNF77,0.0008280163601154281
